IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度
131.186.34.11,80,false,NRT,Asia Pacific,Tokyo,174 ms,29412 kB/s
132.145.120.197,80,false,NRT,Asia Pacific,Tokyo,176 ms,29403 kB/s
158.178.242.56,80,false,SIN,Asia Pacific,Singapore,52 ms,29262 kB/s
132.226.9.173,80,false,NRT,Asia Pacific,Tokyo,177 ms,29099 kB/s
138.2.14.164,80,false,NRT,Asia Pacific,Tokyo,183 ms,28998 kB/s
140.238.58.42,80,false,NRT,Asia Pacific,Tokyo,175 ms,28871 kB/s
132.145.121.247,80,false,NRT,Asia Pacific,Tokyo,175 ms,28215 kB/s
138.2.13.133,80,false,NRT,Asia Pacific,Tokyo,178 ms,28011 kB/s
150.230.201.63,80,false,NRT,Asia Pacific,Tokyo,181 ms,27668 kB/s
141.147.168.159,80,false,NRT,Asia Pacific,Tokyo,179 ms,27495 kB/s
8.222.254.91,80,false,SIN,Asia Pacific,Singapore,45 ms,26823 kB/s
8.219.126.240,80,false,SIN,Asia Pacific,Singapore,54 ms,26822 kB/s
8.222.255.15,80,false,SIN,Asia Pacific,Singapore,48 ms,26730 kB/s
138.2.14.164,80,false,NRT,Asia Pacific,Tokyo,184 ms,26027 kB/s
158.178.242.5,80,false,SIN,Asia Pacific,Singapore,51 ms,25738 kB/s
8.219.93.5,80,false,SIN,Asia Pacific,Singapore,45 ms,25605 kB/s
47.236.144.48,80,false,SIN,Asia Pacific,Singapore,47 ms,25439 kB/s
8.219.51.211,80,false,SIN,Asia Pacific,Singapore,47 ms,25323 kB/s
141.147.168.13,80,false,NRT,Asia Pacific,Tokyo,179 ms,25001 kB/s
8.219.103.65,80,false,SIN,Asia Pacific,Singapore,52 ms,24902 kB/s
132.145.123.159,80,false,NRT,Asia Pacific,Tokyo,175 ms,24864 kB/s
168.138.205.195,80,false,NRT,Asia Pacific,Tokyo,176 ms,24841 kB/s
8.219.142.229,80,false,SIN,Asia Pacific,Singapore,48 ms,24839 kB/s
8.219.198.139,80,false,SIN,Asia Pacific,Singapore,41 ms,24793 kB/s
47.236.75.113,80,false,SIN,Asia Pacific,Singapore,54 ms,24768 kB/s
8.219.70.117,80,false,SIN,Asia Pacific,Singapore,52 ms,24758 kB/s
8.222.238.141,80,false,SIN,Asia Pacific,Singapore,50 ms,24758 kB/s
8.219.51.211,80,false,SIN,Asia Pacific,Singapore,48 ms,24641 kB/s
8.219.198.139,80,false,SIN,Asia Pacific,Singapore,45 ms,24617 kB/s
138.2.6.15,80,false,NRT,Asia Pacific,Tokyo,178 ms,24486 kB/s
8.219.248.47,80,false,SIN,Asia Pacific,Singapore,41 ms,24395 kB/s
8.219.237.250,80,false,SIN,Asia Pacific,Singapore,43 ms,24361 kB/s
8.219.157.97,80,false,SIN,Asia Pacific,Singapore,54 ms,24331 kB/s
131.186.47.255,80,false,NRT,Asia Pacific,Tokyo,175 ms,24116 kB/s
132.145.125.86,80,false,NRT,Asia Pacific,Tokyo,180 ms,24083 kB/s
158.101.140.255,80,false,NRT,Asia Pacific,Tokyo,178 ms,24049 kB/s
8.222.227.191,80,false,SIN,Asia Pacific,Singapore,54 ms,24044 kB/s
47.236.145.85,80,false,SIN,Asia Pacific,Singapore,50 ms,23977 kB/s
131.186.59.232,80,false,NRT,Asia Pacific,Tokyo,178 ms,23946 kB/s
8.219.103.65,80,false,SIN,Asia Pacific,Singapore,53 ms,23940 kB/s
158.101.70.155,80,false,NRT,Asia Pacific,Tokyo,177 ms,23930 kB/s
155.248.169.71,80,false,NRT,Asia Pacific,Tokyo,177 ms,23866 kB/s
8.219.4.122,80,false,SIN,Asia Pacific,Singapore,46 ms,23818 kB/s
168.138.215.188,80,false,NRT,Asia Pacific,Tokyo,180 ms,23804 kB/s
8.222.175.78,80,false,SIN,Asia Pacific,Singapore,51 ms,23803 kB/s
8.219.13.143,80,false,SIN,Asia Pacific,Singapore,44 ms,23790 kB/s
47.236.83.196,80,false,SIN,Asia Pacific,Singapore,49 ms,23582 kB/s
8.222.255.15,80,false,SIN,Asia Pacific,Singapore,49 ms,23526 kB/s
8.219.60.54,80,false,SIN,Asia Pacific,Singapore,46 ms,23525 kB/s
47.236.144.196,80,false,SIN,Asia Pacific,Singapore,50 ms,23427 kB/s
8.219.157.97,80,false,SIN,Asia Pacific,Singapore,55 ms,23372 kB/s
8.219.13.143,80,false,SIN,Asia Pacific,Singapore,47 ms,23322 kB/s
150.230.201.39,80,false,NRT,Asia Pacific,Tokyo,174 ms,23317 kB/s
138.3.212.144,80,false,NRT,Asia Pacific,Tokyo,181 ms,23302 kB/s
150.230.201.63,80,false,NRT,Asia Pacific,Tokyo,177 ms,23296 kB/s
8.219.222.8,80,false,SIN,Asia Pacific,Singapore,51 ms,23294 kB/s
47.236.117.48,80,false,SIN,Asia Pacific,Singapore,46 ms,23218 kB/s
140.238.50.99,80,false,NRT,Asia Pacific,Tokyo,189 ms,23090 kB/s
47.236.65.177,80,false,SIN,Asia Pacific,Singapore,46 ms,23053 kB/s
8.222.167.147,80,false,SIN,Asia Pacific,Singapore,46 ms,23020 kB/s
150.230.221.114,80,false,NRT,Asia Pacific,Tokyo,176 ms,23002 kB/s
132.145.124.198,80,false,NRT,Asia Pacific,Tokyo,177 ms,22930 kB/s
47.91.3.87,80,false,NRT,Asia Pacific,Tokyo,65 ms,22909 kB/s
8.219.174.142,80,false,SIN,Asia Pacific,Singapore,48 ms,22899 kB/s
141.147.174.7,80,false,NRT,Asia Pacific,Tokyo,177 ms,22898 kB/s
8.219.67.133,80,false,SIN,Asia Pacific,Singapore,43 ms,22893 kB/s
131.186.63.184,80,false,NRT,Asia Pacific,Tokyo,174 ms,22840 kB/s
47.236.116.182,80,false,SIN,Asia Pacific,Singapore,50 ms,22791 kB/s
8.219.111.175,80,false,SIN,Asia Pacific,Singapore,51 ms,22759 kB/s
8.219.67.133,80,false,SIN,Asia Pacific,Singapore,53 ms,22696 kB/s
8.219.222.8,80,false,SIN,Asia Pacific,Singapore,61 ms,22685 kB/s
47.245.80.142,80,false,SIN,Asia Pacific,Singapore,50 ms,22648 kB/s
8.222.137.192,80,false,SIN,Asia Pacific,Singapore,44 ms,22630 kB/s
47.236.83.196,80,false,SIN,Asia Pacific,Singapore,44 ms,22507 kB/s
8.219.93.5,80,false,SIN,Asia Pacific,Singapore,50 ms,22437 kB/s
8.219.60.54,80,false,SIN,Asia Pacific,Singapore,44 ms,22436 kB/s
8.222.164.209,80,false,SIN,Asia Pacific,Singapore,51 ms,22409 kB/s
8.219.170.180,80,false,SIN,Asia Pacific,Singapore,47 ms,22390 kB/s
8.219.193.22,80,false,SIN,Asia Pacific,Singapore,43 ms,22256 kB/s
141.147.189.242,80,false,NRT,Asia Pacific,Tokyo,183 ms,22204 kB/s
8.219.111.175,80,false,SIN,Asia Pacific,Singapore,46 ms,22100 kB/s
8.219.248.47,80,false,SIN,Asia Pacific,Singapore,45 ms,22095 kB/s
8.219.103.126,80,false,SIN,Asia Pacific,Singapore,54 ms,22088 kB/s
150.230.221.114,80,false,NRT,Asia Pacific,Tokyo,188 ms,21925 kB/s
8.219.142.229,80,false,SIN,Asia Pacific,Singapore,46 ms,21913 kB/s
47.236.116.182,80,false,SIN,Asia Pacific,Singapore,50 ms,21904 kB/s
131.186.37.191,80,false,NRT,Asia Pacific,Tokyo,184 ms,21901 kB/s
8.222.249.190,80,false,SIN,Asia Pacific,Singapore,50 ms,21901 kB/s
47.91.23.146,80,false,NRT,Asia Pacific,Tokyo,66 ms,21864 kB/s
8.219.195.47,80,false,SIN,Asia Pacific,Singapore,60 ms,21823 kB/s
131.186.44.38,80,false,NRT,Asia Pacific,Tokyo,179 ms,21804 kB/s
158.101.159.181,80,false,NRT,Asia Pacific,Tokyo,175 ms,21791 kB/s
8.222.215.228,80,false,SIN,Asia Pacific,Singapore,43 ms,21740 kB/s
8.219.170.180,80,false,SIN,Asia Pacific,Singapore,44 ms,21728 kB/s
8.222.174.108,80,false,SIN,Asia Pacific,Singapore,43 ms,21711 kB/s
158.101.146.160,80,false,NRT,Asia Pacific,Tokyo,178 ms,21701 kB/s
131.186.60.162,80,false,NRT,Asia Pacific,Tokyo,180 ms,21691 kB/s
138.2.15.8,80,false,NRT,Asia Pacific,Tokyo,189 ms,21661 kB/s
8.222.255.15,80,false,SIN,Asia Pacific,Singapore,49 ms,21629 kB/s
8.222.150.197,80,false,SIN,Asia Pacific,Singapore,48 ms,21565 kB/s
47.236.97.90,80,false,SIN,Asia Pacific,Singapore,51 ms,21465 kB/s
140.238.59.255,80,false,NRT,Asia Pacific,Tokyo,178 ms,21387 kB/s
47.236.144.208,80,false,SIN,Asia Pacific,Singapore,48 ms,21378 kB/s
8.222.167.147,80,false,SIN,Asia Pacific,Singapore,48 ms,21331 kB/s
8.219.70.117,80,false,SIN,Asia Pacific,Singapore,46 ms,21190 kB/s
131.186.63.127,80,false,NRT,Asia Pacific,Tokyo,175 ms,21090 kB/s
140.238.52.141,80,false,NRT,Asia Pacific,Tokyo,180 ms,21087 kB/s
150.230.105.228,80,false,NRT,Asia Pacific,Tokyo,186 ms,21037 kB/s
47.236.144.156,80,false,SIN,Asia Pacific,Singapore,48 ms,21007 kB/s
8.219.103.126,80,false,SIN,Asia Pacific,Singapore,51 ms,20991 kB/s
131.186.47.223,80,false,NRT,Asia Pacific,Tokyo,178 ms,20928 kB/s
155.248.169.71,80,false,NRT,Asia Pacific,Tokyo,176 ms,20785 kB/s
47.236.117.48,80,false,SIN,Asia Pacific,Singapore,43 ms,20785 kB/s
131.186.36.248,80,false,NRT,Asia Pacific,Tokyo,180 ms,20590 kB/s
132.145.127.21,80,false,NRT,Asia Pacific,Tokyo,182 ms,20549 kB/s
141.147.169.131,80,false,NRT,Asia Pacific,Tokyo,176 ms,20520 kB/s
8.222.164.209,80,false,SIN,Asia Pacific,Singapore,51 ms,20469 kB/s
8.222.174.108,80,false,SIN,Asia Pacific,Singapore,52 ms,20449 kB/s
8.219.238.145,80,false,SIN,Asia Pacific,Singapore,51 ms,20374 kB/s
131.186.46.75,80,false,NRT,Asia Pacific,Tokyo,184 ms,20373 kB/s
8.222.249.190,80,false,SIN,Asia Pacific,Singapore,51 ms,20326 kB/s
47.236.65.177,80,false,SIN,Asia Pacific,Singapore,50 ms,20319 kB/s
47.245.8.185,80,false,NRT,Asia Pacific,Tokyo,66 ms,20312 kB/s
141.147.162.204,80,false,NRT,Asia Pacific,Tokyo,183 ms,20291 kB/s
47.91.23.146,80,false,NRT,Asia Pacific,Tokyo,64 ms,20273 kB/s
8.222.255.15,80,false,SIN,Asia Pacific,Singapore,48 ms,20209 kB/s
131.186.47.223,80,false,NRT,Asia Pacific,Tokyo,175 ms,20181 kB/s
8.222.137.192,80,false,SIN,Asia Pacific,Singapore,48 ms,20164 kB/s
152.70.106.195,80,false,NRT,Asia Pacific,Tokyo,180 ms,20156 kB/s
131.186.45.88,80,false,NRT,Asia Pacific,Tokyo,184 ms,20140 kB/s
47.236.123.133,80,false,SIN,Asia Pacific,Singapore,47 ms,20120 kB/s
138.2.11.179,80,false,NRT,Asia Pacific,Tokyo,177 ms,20119 kB/s
141.147.178.202,80,false,NRT,Asia Pacific,Tokyo,186 ms,20082 kB/s
131.186.58.151,80,false,NRT,Asia Pacific,Tokyo,176 ms,20004 kB/s
140.238.32.238,80,false,NRT,Asia Pacific,Tokyo,177 ms,19994 kB/s
150.230.196.73,80,false,NRT,Asia Pacific,Tokyo,173 ms,19993 kB/s
47.245.53.50,80,false,NRT,Asia Pacific,Tokyo,67 ms,19954 kB/s
131.186.60.162,80,false,NRT,Asia Pacific,Tokyo,178 ms,19931 kB/s
47.236.116.182,80,false,SIN,Asia Pacific,Singapore,52 ms,19927 kB/s
141.147.178.135,80,false,NRT,Asia Pacific,Tokyo,179 ms,19907 kB/s
150.230.97.239,80,false,NRT,Asia Pacific,Tokyo,186 ms,19904 kB/s
150.230.98.39,80,false,NRT,Asia Pacific,Tokyo,178 ms,19854 kB/s
47.236.87.246,80,false,SIN,Asia Pacific,Singapore,46 ms,19852 kB/s
8.219.126.240,80,false,SIN,Asia Pacific,Singapore,49 ms,19836 kB/s
47.91.21.149,80,false,NRT,Asia Pacific,Tokyo,64 ms,19826 kB/s
47.236.97.90,80,false,SIN,Asia Pacific,Singapore,47 ms,19820 kB/s
150.230.98.39,80,false,NRT,Asia Pacific,Tokyo,175 ms,19650 kB/s
8.222.237.131,80,false,SIN,Asia Pacific,Singapore,54 ms,19636 kB/s
47.236.130.95,80,false,SIN,Asia Pacific,Singapore,55 ms,19614 kB/s
8.222.215.228,80,false,SIN,Asia Pacific,Singapore,45 ms,19584 kB/s
8.222.150.197,80,false,SIN,Asia Pacific,Singapore,50 ms,19571 kB/s
8.219.73.21,80,false,SIN,Asia Pacific,Singapore,59 ms,19556 kB/s
8.219.73.21,80,false,SIN,Asia Pacific,Singapore,52 ms,19492 kB/s
132.145.127.21,80,false,NRT,Asia Pacific,Tokyo,180 ms,19490 kB/s
47.74.10.135,80,false,NRT,Asia Pacific,Tokyo,68 ms,19481 kB/s
47.245.41.84,80,false,NRT,Asia Pacific,Tokyo,64 ms,19478 kB/s
8.219.103.57,80,false,SIN,Asia Pacific,Singapore,54 ms,19420 kB/s
47.91.2.165,80,false,NRT,Asia Pacific,Tokyo,66 ms,19395 kB/s
155.248.160.116,80,false,NRT,Asia Pacific,Tokyo,182 ms,19383 kB/s
47.74.41.136,80,false,NRT,Asia Pacific,Tokyo,67 ms,19371 kB/s
158.101.155.115,80,false,NRT,Asia Pacific,Tokyo,185 ms,19369 kB/s
152.70.111.251,80,false,NRT,Asia Pacific,Tokyo,191 ms,19366 kB/s
131.186.47.255,80,false,NRT,Asia Pacific,Tokyo,173 ms,19361 kB/s
8.219.4.122,80,false,SIN,Asia Pacific,Singapore,47 ms,19328 kB/s
47.236.145.180,80,false,SIN,Asia Pacific,Singapore,47 ms,19307 kB/s
47.74.42.111,80,false,NRT,Asia Pacific,Tokyo,68 ms,19299 kB/s
8.210.119.11,80,false,HKG,Asia Pacific,Hong Kong,15 ms,19254 kB/s
47.236.144.48,80,false,SIN,Asia Pacific,Singapore,44 ms,19202 kB/s
8.222.254.91,80,false,SIN,Asia Pacific,Singapore,46 ms,19199 kB/s
138.2.20.48,80,false,NRT,Asia Pacific,Tokyo,183 ms,19186 kB/s
47.236.116.182,80,false,SIN,Asia Pacific,Singapore,48 ms,19146 kB/s
8.219.201.245,80,false,SIN,Asia Pacific,Singapore,44 ms,19109 kB/s
138.2.13.133,80,false,NRT,Asia Pacific,Tokyo,177 ms,18989 kB/s
47.245.59.133,80,false,NRT,Asia Pacific,Tokyo,65 ms,18947 kB/s
8.222.187.107,80,false,SIN,Asia Pacific,Singapore,46 ms,18932 kB/s
131.186.43.107,80,false,NRT,Asia Pacific,Tokyo,174 ms,18878 kB/s
141.147.182.70,80,false,NRT,Asia Pacific,Tokyo,175 ms,18811 kB/s
47.236.144.208,80,false,SIN,Asia Pacific,Singapore,50 ms,18803 kB/s
158.101.146.160,80,false,NRT,Asia Pacific,Tokyo,180 ms,18786 kB/s
47.74.11.251,80,false,NRT,Asia Pacific,Tokyo,61 ms,18768 kB/s
47.74.50.249,80,false,NRT,Asia Pacific,Tokyo,67 ms,18599 kB/s
47.74.11.251,80,false,NRT,Asia Pacific,Tokyo,68 ms,18546 kB/s
141.147.164.123,80,false,NRT,Asia Pacific,Tokyo,179 ms,18486 kB/s
47.245.14.160,80,false,NRT,Asia Pacific,Tokyo,95 ms,18448 kB/s
138.2.15.8,80,false,NRT,Asia Pacific,Tokyo,178 ms,18353 kB/s
8.219.238.145,80,false,SIN,Asia Pacific,Singapore,51 ms,18276 kB/s
47.74.50.249,80,false,NRT,Asia Pacific,Tokyo,62 ms,18270 kB/s
47.74.34.38,80,false,NRT,Asia Pacific,Tokyo,69 ms,18211 kB/s
8.209.240.229,80,false,NRT,Asia Pacific,Tokyo,70 ms,18192 kB/s
132.145.127.21,80,false,NRT,Asia Pacific,Tokyo,185 ms,18187 kB/s
47.236.144.156,80,false,SIN,Asia Pacific,Singapore,51 ms,18180 kB/s
47.245.59.133,80,false,NRT,Asia Pacific,Tokyo,91 ms,18165 kB/s
8.222.254.91,80,false,SIN,Asia Pacific,Singapore,46 ms,17989 kB/s
131.186.46.75,80,false,NRT,Asia Pacific,Tokyo,177 ms,17969 kB/s
47.245.33.158,80,false,NRT,Asia Pacific,Tokyo,67 ms,17923 kB/s
8.219.222.8,80,false,SIN,Asia Pacific,Singapore,42 ms,17920 kB/s
8.209.241.128,80,false,NRT,Asia Pacific,Tokyo,62 ms,17908 kB/s
47.236.123.133,80,false,SIN,Asia Pacific,Singapore,48 ms,17865 kB/s
47.74.41.136,80,false,NRT,Asia Pacific,Tokyo,66 ms,17862 kB/s
47.236.87.246,80,false,SIN,Asia Pacific,Singapore,43 ms,17734 kB/s
47.245.8.185,80,false,NRT,Asia Pacific,Tokyo,94 ms,17721 kB/s
47.236.121.7,80,false,SIN,Asia Pacific,Singapore,47 ms,17712 kB/s
150.230.200.210,80,false,NRT,Asia Pacific,Tokyo,178 ms,17650 kB/s
168.138.196.237,80,false,NRT,Asia Pacific,Tokyo,178 ms,17593 kB/s
47.245.3.137,80,false,NRT,Asia Pacific,Tokyo,70 ms,17546 kB/s
47.245.55.235,80,false,NRT,Asia Pacific,Tokyo,62 ms,17507 kB/s
47.245.28.255,80,false,NRT,Asia Pacific,Tokyo,59 ms,17503 kB/s
8.219.126.240,80,false,SIN,Asia Pacific,Singapore,53 ms,17490 kB/s
47.245.57.38,80,false,NRT,Asia Pacific,Tokyo,61 ms,17478 kB/s
47.245.54.197,80,false,NRT,Asia Pacific,Tokyo,66 ms,17476 kB/s
131.186.37.69,80,false,NRT,Asia Pacific,Tokyo,179 ms,17422 kB/s
8.219.103.57,80,false,SIN,Asia Pacific,Singapore,49 ms,17389 kB/s
138.2.6.15,80,false,NRT,Asia Pacific,Tokyo,175 ms,17319 kB/s
47.245.59.243,80,false,NRT,Asia Pacific,Tokyo,64 ms,17277 kB/s
155.248.160.116,80,false,NRT,Asia Pacific,Tokyo,183 ms,17237 kB/s
131.186.61.45,80,false,NRT,Asia Pacific,Tokyo,186 ms,17201 kB/s
47.236.116.182,80,false,SIN,Asia Pacific,Singapore,48 ms,17180 kB/s
138.2.31.68,80,false,NRT,Asia Pacific,Tokyo,177 ms,17070 kB/s
132.145.121.34,80,false,NRT,Asia Pacific,Tokyo,185 ms,17005 kB/s
150.230.197.156,80,false,NRT,Asia Pacific,Tokyo,172 ms,16993 kB/s
138.2.14.248,80,false,NRT,Asia Pacific,Tokyo,177 ms,16981 kB/s
47.91.3.87,80,false,NRT,Asia Pacific,Tokyo,67 ms,16888 kB/s
141.147.178.202,80,false,NRT,Asia Pacific,Tokyo,180 ms,16836 kB/s
131.186.61.45,80,false,NRT,Asia Pacific,Tokyo,182 ms,16832 kB/s
168.138.215.188,80,false,NRT,Asia Pacific,Tokyo,179 ms,16824 kB/s
158.101.90.190,80,false,NRT,Asia Pacific,Tokyo,183 ms,16791 kB/s
132.226.5.76,80,false,NRT,Asia Pacific,Tokyo,179 ms,16783 kB/s
158.101.149.81,80,false,NRT,Asia Pacific,Tokyo,177 ms,16780 kB/s
131.186.34.11,80,false,NRT,Asia Pacific,Tokyo,188 ms,16715 kB/s
131.186.38.135,80,false,NRT,Asia Pacific,Tokyo,184 ms,16702 kB/s
138.2.31.68,80,false,NRT,Asia Pacific,Tokyo,178 ms,16652 kB/s
150.230.97.239,80,false,NRT,Asia Pacific,Tokyo,183 ms,16553 kB/s
132.226.6.5,80,false,NRT,Asia Pacific,Tokyo,183 ms,16495 kB/s
138.2.8.232,80,false,NRT,Asia Pacific,Tokyo,181 ms,16484 kB/s
132.145.124.198,80,false,NRT,Asia Pacific,Tokyo,180 ms,16478 kB/s
8.219.151.193,80,false,SIN,Asia Pacific,Singapore,48 ms,16472 kB/s
132.145.121.247,80,false,NRT,Asia Pacific,Tokyo,185 ms,16420 kB/s
131.186.36.248,80,false,NRT,Asia Pacific,Tokyo,177 ms,16414 kB/s
131.186.59.94,80,false,NRT,Asia Pacific,Tokyo,176 ms,16329 kB/s
8.209.240.229,80,false,NRT,Asia Pacific,Tokyo,64 ms,16324 kB/s
8.219.193.22,80,false,SIN,Asia Pacific,Singapore,47 ms,16291 kB/s
131.186.45.88,80,false,NRT,Asia Pacific,Tokyo,185 ms,16240 kB/s
140.238.35.78,80,false,NRT,Asia Pacific,Tokyo,177 ms,16213 kB/s
8.219.201.245,80,false,SIN,Asia Pacific,Singapore,48 ms,16170 kB/s
8.219.228.186,80,false,SIN,Asia Pacific,Singapore,43 ms,16161 kB/s
47.245.33.163,80,false,NRT,Asia Pacific,Tokyo,70 ms,16102 kB/s
141.147.189.242,80,false,NRT,Asia Pacific,Tokyo,184 ms,16080 kB/s
47.91.23.146,80,false,NRT,Asia Pacific,Tokyo,63 ms,16077 kB/s
47.245.53.50,80,false,NRT,Asia Pacific,Tokyo,64 ms,16073 kB/s
141.147.181.148,80,false,NRT,Asia Pacific,Tokyo,177 ms,16049 kB/s
155.248.179.132,80,false,NRT,Asia Pacific,Tokyo,182 ms,16024 kB/s
8.219.228.186,80,false,SIN,Asia Pacific,Singapore,50 ms,15961 kB/s
47.245.34.36,80,false,NRT,Asia Pacific,Tokyo,91 ms,15905 kB/s
47.91.3.87,80,false,NRT,Asia Pacific,Tokyo,67 ms,15889 kB/s
141.147.174.7,80,false,NRT,Asia Pacific,Tokyo,178 ms,15836 kB/s
132.145.121.34,80,false,NRT,Asia Pacific,Tokyo,178 ms,15834 kB/s
141.147.178.135,80,false,NRT,Asia Pacific,Tokyo,179 ms,15819 kB/s
47.74.13.239,80,false,NRT,Asia Pacific,Tokyo,64 ms,15764 kB/s
131.186.43.107,80,false,NRT,Asia Pacific,Tokyo,181 ms,15733 kB/s
141.147.186.210,80,false,NRT,Asia Pacific,Tokyo,181 ms,15729 kB/s
131.186.37.69,80,false,NRT,Asia Pacific,Tokyo,181 ms,15722 kB/s
140.238.41.167,80,false,NRT,Asia Pacific,Tokyo,179 ms,15719 kB/s
47.74.34.38,80,false,NRT,Asia Pacific,Tokyo,70 ms,15697 kB/s
132.145.123.159,80,false,NRT,Asia Pacific,Tokyo,183 ms,15637 kB/s
131.186.41.82,80,false,NRT,Asia Pacific,Tokyo,183 ms,15608 kB/s
138.2.14.248,80,false,NRT,Asia Pacific,Tokyo,180 ms,15561 kB/s
47.245.34.140,80,false,NRT,Asia Pacific,Tokyo,66 ms,15549 kB/s
131.186.63.35,80,false,NRT,Asia Pacific,Tokyo,172 ms,15487 kB/s
47.245.57.38,80,false,NRT,Asia Pacific,Tokyo,89 ms,15478 kB/s
132.145.121.175,80,false,NRT,Asia Pacific,Tokyo,181 ms,15371 kB/s
168.138.196.237,80,false,NRT,Asia Pacific,Tokyo,181 ms,15335 kB/s
138.3.212.144,80,false,NRT,Asia Pacific,Tokyo,179 ms,15318 kB/s
150.230.201.39,80,false,NRT,Asia Pacific,Tokyo,179 ms,15295 kB/s
47.236.144.196,80,false,SIN,Asia Pacific,Singapore,54 ms,15288 kB/s
8.219.159.232,80,false,SIN,Asia Pacific,Singapore,50 ms,15244 kB/s
47.245.59.244,80,false,NRT,Asia Pacific,Tokyo,64 ms,15140 kB/s
131.186.59.232,80,false,NRT,Asia Pacific,Tokyo,183 ms,15133 kB/s
47.245.34.36,80,false,NRT,Asia Pacific,Tokyo,91 ms,15070 kB/s
140.238.36.216,80,false,NRT,Asia Pacific,Tokyo,180 ms,14982 kB/s
8.219.159.232,80,false,SIN,Asia Pacific,Singapore,45 ms,14970 kB/s
8.219.151.193,80,false,SIN,Asia Pacific,Singapore,46 ms,14968 kB/s
131.186.37.49,80,false,NRT,Asia Pacific,Tokyo,178 ms,14921 kB/s
155.248.176.68,80,false,NRT,Asia Pacific,Tokyo,185 ms,14898 kB/s
141.147.182.70,80,false,NRT,Asia Pacific,Tokyo,177 ms,14803 kB/s
8.219.174.142,80,false,SIN,Asia Pacific,Singapore,47 ms,14776 kB/s
138.2.18.11,80,false,NRT,Asia Pacific,Tokyo,184 ms,14702 kB/s
150.230.200.210,80,false,NRT,Asia Pacific,Tokyo,177 ms,14694 kB/s
8.219.170.232,80,false,SIN,Asia Pacific,Singapore,61 ms,14654 kB/s
47.245.29.64,80,false,NRT,Asia Pacific,Tokyo,62 ms,14541 kB/s
47.91.21.149,80,false,NRT,Asia Pacific,Tokyo,66 ms,14500 kB/s
47.236.121.7,80,false,SIN,Asia Pacific,Singapore,45 ms,14452 kB/s
47.245.59.244,80,false,NRT,Asia Pacific,Tokyo,62 ms,14323 kB/s
155.248.176.68,80,false,NRT,Asia Pacific,Tokyo,180 ms,14318 kB/s
47.236.11.84,80,false,SIN,Asia Pacific,Singapore,49 ms,14297 kB/s
168.138.198.202,80,false,NRT,Asia Pacific,Tokyo,187 ms,14258 kB/s
140.238.35.78,80,false,NRT,Asia Pacific,Tokyo,190 ms,14256 kB/s
